ID,year,week,start.date,end.date,district,cases
9852,2014,13,2014-03-22,2014-03-28,Ratnapura,4
9853,2014,13,2014-03-22,2014-03-28,Kegalle,8
9854,2014,13,2014-03-22,2014-03-28,Kalmune,4
9855,2014,14,2014-03-29,2014-04-04,Colombo,71
9856,2014,14,2014-03-29,2014-04-04,Gampaha,47
9857,2014,14,2014-03-29,2014-04-04,Kalutara,18
9858,2014,14,2014-03-29,2014-04-04,Kandy,8
9859,2014,14,2014-03-29,2014-04-04,Matale,1
9860,2014,14,2014-03-29,2014-04-04,NuwaraEliya,2
9861,2014,14,2014-03-29,2014-04-04,Galle,6
9862,2014,14,2014-03-29,2014-04-04,Hambanthota,11
9863,2014,14,2014-03-29,2014-04-04,Matara,3
9864,2014,14,2014-03-29,2014-04-04,Jaffna,16
9865,2014,14,2014-03-29,2014-04-04,Kilinochchi,0
9866,2014,14,2014-03-29,2014-04-04,Mannar,0
9867,2014,14,2014-03-29,2014-04-04,Vavuniya,0
9868,2014,14,2014-03-29,2014-04-04,Mullaitivu,0
9869,2014,14,2014-03-29,2014-04-04,Batticaloa,22
9870,2014,14,2014-03-29,2014-04-04,Ampara,0
9871,2014,14,2014-03-29,2014-04-04,Trincomalee,22
9872,2014,14,2014-03-29,2014-04-04,Kurunegala,15
9873,2014,14,2014-03-29,2014-04-04,Puttalam,1
9874,2014,14,2014-03-29,2014-04-04,Anuradhapura,5
9875,2014,14,2014-03-29,2014-04-04,Polonnaruwa,0
9876,2014,14,2014-03-29,2014-04-04,Badulla,4
9877,2014,14,2014-03-29,2014-04-04,Monaragala,3
9878,2014,14,2014-03-29,2014-04-04,Ratnapura,3
9879,2014,14,2014-03-29,2014-04-04,Kegalle,7
9880,2014,14,2014-03-29,2014-04-04,Kalmune,3
9881,2014,15,2014-04-05,2014-04-11,Colombo,52
9882,2014,15,2014-04-05,2014-04-11,Gampaha,16
9883,2014,15,2014-04-05,2014-04-11,Kalutara,12
9884,2014,15,2014-04-05,2014-04-11,Kandy,6
9885,2014,15,2014-04-05,2014-04-11,Matale,1
9886,2014,15,2014-04-05,2014-04-11,NuwaraEliya,2
9887,2014,15,2014-04-05,2014-04-11,Galle,5
9888,2014,15,2014-04-05,2014-04-11,Hambanthota,2
9889,2014,15,2014-04-05,2014-04-11,Matara,6
9890,2014,15,2014-04-05,2014-04-11,Jaffna,7
9891,2014,15,2014-04-05,2014-04-11,Kilinochchi,0
9892,2014,15,2014-04-05,2014-04-11,Mannar,0
9893,2014,15,2014-04-05,2014-04-11,Vavuniya,0
9894,2014,15,2014-04-05,2014-04-11,Mullaitivu,0
9895,2014,15,2014-04-05,2014-04-11,Batticaloa,4
9896,2014,15,2014-04-05,2014-04-11,Ampara,0
9897,2014,15,2014-04-05,2014-04-11,Trincomalee,0
9898,2014,15,2014-04-05,2014-04-11,Kurunegala,1
9899,2014,15,2014-04-05,2014-04-11,Puttalam,4
9900,2014,15,2014-04-05,2014-04-11,Anuradhapura,1
9901,2014,15,2014-04-05,2014-04-11,Polonnaruwa,0
9902,2014,15,2014-04-05,2014-04-11,Badulla,1
9903,2014,15,2014-04-05,2014-04-11,Monaragala,0
9904,2014,15,2014-04-05,2014-04-11,Ratnapura,1
9905,2014,15,2014-04-05,2014-04-11,Kegalle,7
9906,2014,15,2014-04-05,2014-04-11,Kalmune,0
9907,2014,16,2014-04-12,2014-04-18,Colombo,42
9908,2014,16,2014-04-12,2014-04-18,Gampaha,12
9909,2014,16,2014-04-12,2014-04-18,Kalutara,9
9910,2014,16,2014-04-12,2014-04-18,Kandy,3
9911,2014,16,2014-04-12,2014-04-18,Matale,1
9912,2014,16,2014-04-12,2014-04-18,NuwaraEliya,2
9913,2014,16,2014-04-12,2014-04-18,Galle,2
9914,2014,16,2014-04-12,2014-04-18,Hambanthota,0
9915,2014,16,2014-04-12,2014-04-18,Matara,0
9916,2014,16,2014-04-12,2014-04-18,Jaffna,6
9917,2014,16,2014-04-12,2014-04-18,Kilinochchi,0
9918,2014,16,2014-04-12,2014-04-18,Mannar,0
9919,2014,16,2014-04-12,2014-04-18,Vavuniya,0
9920,2014,16,2014-04-12,2014-04-18,Mullaitivu,0
9921,2014,16,2014-04-12,2014-04-18,Batticaloa,16
9922,2014,16,2014-04-12,2014-04-18,Ampara,2
9923,2014,16,2014-04-12,2014-04-18,Trincomalee,40
9924,2014,16,2014-04-12,2014-04-18,Kurunegala,6
9925,2014,16,2014-04-12,2014-04-18,Puttalam,4
9926,2014,16,2014-04-12,2014-04-18,Anuradhapura,4
9927,2014,16,2014-04-12,2014-04-18,Polonnaruwa,0
9928,2014,16,2014-04-12,2014-04-18,Badulla,0
9929,2014,16,2014-04-12,2014-04-18,Monaragala,2
9930,2014,16,2014-04-12,2014-04-18,Ratnapura,0
9931,2014,16,2014-04-12,2014-04-18,Kegalle,3
9932,2014,16,2014-04-12,2014-04-18,Kalmune,0
9933,2014,17,2014-04-19,2014-04-25,Colombo,159
9934,2014,17,2014-04-19,2014-04-25,Gampaha,29
9935,2014,17,2014-04-19,2014-04-25,Kalutara,47
9936,2014,17,2014-04-19,2014-04-25,Kandy,17
9937,2014,17,2014-04-19,2014-04-25,Matale,4
9938,2014,17,2014-04-19,2014-04-25,NuwaraEliya,5
9939,2014,17,2014-04-19,2014-04-25,Galle,8
9940,2014,17,2014-04-19,2014-04-25,Hambanthota,2
9941,2014,17,2014-04-19,2014-04-25,Matara,4
9942,2014,17,2014-04-19,2014-04-25,Jaffna,15
9943,2014,17,2014-04-19,2014-04-25,Kilinochchi,0
9944,2014,17,2014-04-19,2014-04-25,Mannar,0
9945,2014,17,2014-04-19,2014-04-25,Vavuniya,0
9946,2014,17,2014-04-19,2014-04-25,Mullaitivu,0
9947,2014,17,2014-04-19,2014-04-25,Batticaloa,24
9948,2014,17,2014-04-19,2014-04-25,Ampara,6
9949,2014,17,2014-04-19,2014-04-25,Trincomalee,26
9950,2014,17,2014-04-19,2014-04-25,Kurunegala,7
9951,2014,17,2014-04-19,2014-04-25,Puttalam,10
9952,2014,17,2014-04-19,2014-04-25,Anuradhapura,8
9953,2014,17,2014-04-19,2014-04-25,Polonnaruwa,0
9954,2014,17,2014-04-19,2014-04-25,Badulla,2
9955,2014,17,2014-04-19,2014-04-25,Monaragala,1
9956,2014,17,2014-04-19,2014-04-25,Ratnapura,12
9957,2014,17,2014-04-19,2014-04-25,Kegalle,24
9958,2014,17,2014-04-19,2014-04-25,Kalmune,0
9959,2014,18,2014-04-26,2014-05-02,Colombo,115
9960,2014,18,2014-04-26,2014-05-02,Gampaha,84
9961,2014,18,2014-04-26,2014-05-02,Kalutara,21
9962,2014,18,2014-04-26,2014-05-02,Kandy,11
9963,2014,18,2014-04-26,2014-05-02,Matale,1
9964,2014,18,2014-04-26,2014-05-02,NuwaraEliya,4
9965,2014,18,2014-04-26,2014-05-02,Galle,11
9966,2014,18,2014-04-26,2014-05-02,Hambanthota,4
9967,2014,18,2014-04-26,2014-05-02,Matara,3
9968,2014,18,2014-04-26,2014-05-02,Jaffna,12
9969,2014,18,2014-04-26,2014-05-02,Kilinochchi,0
9970,2014,18,2014-04-26,2014-05-02,Mannar,0
9971,2014,18,2014-04-26,2014-05-02,Vavuniya,0
9972,2014,18,2014-04-26,2014-05-02,Mullaitivu,0
9973,2014,18,2014-04-26,2014-05-02,Batticaloa,25
9974,2014,18,2014-04-26,2014-05-02,Ampara,2
9975,2014,18,2014-04-26,2014-05-02,Trincomalee,26
9976,2014,18,2014-04-26,2014-05-02,Kurunegala,6
9977,2014,18,2014-04-26,2014-05-02,Puttalam,1
9978,2014,18,2014-04-26,2014-05-02,Anuradhapura,1
9979,2014,18,2014-04-26,2014-05-02,Polonnaruwa,0
9980,2014,18,2014-04-26,2014-05-02,Badulla,2
9981,2014,18,2014-04-26,2014-05-02,Monaragala,0
9982,2014,18,2014-04-26,2014-05-02,Ratnapura,5
9983,2014,18,2014-04-26,2014-05-02,Kegalle,17
9984,2014,18,2014-04-26,2014-05-02,Kalmune,6
9985,2014,19,2014-05-03,2014-05-09,Colombo,146
9986,2014,19,2014-05-03,2014-05-09,Gampaha,31
9987,2014,19,2014-05-03,2014-05-09,Kalutara,21
9988,2014,19,2014-05-03,2014-05-09,Kandy,5
9989,2014,19,2014-05-03,2014-05-09,Matale,2
9990,2014,19,2014-05-03,2014-05-09,NuwaraEliya,3
9991,2014,19,2014-05-03,2014-05-09,Galle,13
9992,2014,19,2014-05-03,2014-05-09,Hambanthota,1
9993,2014,19,2014-05-03,2014-05-09,Matara,8
9994,2014,19,2014-05-03,2014-05-09,Jaffna,11
9995,2014,19,2014-05-03,2014-05-09,Kilinochchi,0
9996,2014,19,2014-05-03,2014-05-09,Mannar,0
9997,2014,19,2014-05-03,2014-05-09,Vavuniya,0
9998,2014,19,2014-05-03,2014-05-09,Mullaitivu,0
9999,2014,19,2014-05-03,2014-05-09,Batticaloa,16
10000,2014,19,2014-05-03,2014-05-09,Ampara,1
10001,2014,19,2014-05-03,2014-05-09,Trincomalee,16
10002,2014,19,2014-05-03,2014-05-09,Kurunegala,7
10003,2014,19,2014-05-03,2014-05-09,Puttalam,0
10004,2014,19,2014-05-03,2014-05-09,Anuradhapura,1
10005,2014,19,2014-05-03,2014-05-09,Polonnaruwa,0
10006,2014,19,2014-05-03,2014-05-09,Badulla,1
10007,2014,19,2014-05-03,2014-05-09,Monaragala,1
10008,2014,19,2014-05-03,2014-05-09,Ratnapura,6
10009,2014,19,2014-05-03,2014-05-09,Kegalle,16
10010,2014,19,2014-05-03,2014-05-09,Kalmune,5
10011,2014,20,2014-05-10,2014-05-16,Colombo,154
10012,2014,20,2014-05-10,2014-05-16,Gampaha,35
10013,2014,20,2014-05-10,2014-05-16,Kalutara,25
10014,2014,20,2014-05-10,2014-05-16,Kandy,4
10015,2014,20,2014-05-10,2014-05-16,Matale,2
10016,2014,20,2014-05-10,2014-05-16,NuwaraEliya,4
10017,2014,20,2014-05-10,2014-05-16,Galle,7
10018,2014,20,2014-05-10,2014-05-16,Hambanthota,5
10019,2014,20,2014-05-10,2014-05-16,Matara,1
10020,2014,20,2014-05-10,2014-05-16,Jaffna,16
10021,2014,20,2014-05-10,2014-05-16,Kilinochchi,0
10022,2014,20,2014-05-10,2014-05-16,Mannar,0
10023,2014,20,2014-05-10,2014-05-16,Vavuniya,0
10024,2014,20,2014-05-10,2014-05-16,Mullaitivu,0
10025,2014,20,2014-05-10,2014-05-16,Batticaloa,24
10026,2014,20,2014-05-10,2014-05-16,Ampara,1
10027,2014,20,2014-05-10,2014-05-16,Trincomalee,10
10028,2014,20,2014-05-10,2014-05-16,Kurunegala,8
10029,2014,20,2014-05-10,2014-05-16,Puttalam,1
10030,2014,20,2014-05-10,2014-05-16,Anuradhapura,0
10031,2014,20,2014-05-10,2014-05-16,Polonnaruwa,0
10032,2014,20,2014-05-10,2014-05-16,Badulla,4
10033,2014,20,2014-05-10,2014-05-16,Monaragala,1
10034,2014,20,2014-05-10,2014-05-16,Ratnapura,15
10035,2014,20,2014-05-10,2014-05-16,Kegalle,22
10036,2014,20,2014-05-10,2014-05-16,Kalmune,1
10037,2014,21,2014-05-17,2014-05-23,Colombo,329
10038,2014,21,2014-05-17,2014-05-23,Gampaha,113
10039,2014,21,2014-05-17,2014-05-23,Kalutara,37
10040,2014,21,2014-05-17,2014-05-23,Kandy,34
10041,2014,21,2014-05-17,2014-05-23,Matale,2
10042,2014,21,2014-05-17,2014-05-23,NuwaraEliya,2
10043,2014,21,2014-05-17,2014-05-23,Galle,20
10044,2014,21,2014-05-17,2014-05-23,Hambanthota,2
10045,2014,21,2014-05-17,2014-05-23,Matara,6
10046,2014,21,2014-05-17,2014-05-23,Jaffna,7
10047,2014,21,2014-05-17,2014-05-23,Kilinochchi,0
10048,2014,21,2014-05-17,2014-05-23,Mannar,0
10049,2014,21,2014-05-17,2014-05-23,Vavuniya,0
10050,2014,21,2014-05-17,2014-05-23,Mullaitivu,0
10051,2014,21,2014-05-17,2014-05-23,Batticaloa,17
10052,2014,21,2014-05-17,2014-05-23,Ampara,0
10053,2014,21,2014-05-17,2014-05-23,Trincomalee,15
10054,2014,21,2014-05-17,2014-05-23,Kurunegala,14
10055,2014,21,2014-05-17,2014-05-23,Puttalam,7
10056,2014,21,2014-05-17,2014-05-23,Anuradhapura,1
10057,2014,21,2014-05-17,2014-05-23,Polonnaruwa,0
10058,2014,21,2014-05-17,2014-05-23,Badulla,7
10059,2014,21,2014-05-17,2014-05-23,Monaragala,4
10060,2014,21,2014-05-17,2014-05-23,Ratnapura,38
10061,2014,21,2014-05-17,2014-05-23,Kegalle,41
10062,2014,21,2014-05-17,2014-05-23,Kalmune,1
10063,2014,22,2014-05-24,2014-05-30,Colombo,442
10064,2014,22,2014-05-24,2014-05-30,Gampaha,167
10065,2014,22,2014-05-24,2014-05-30,Kalutara,101
10066,2014,22,2014-05-24,2014-05-30,Kandy,44
10067,2014,22,2014-05-24,2014-05-30,Matale,4
10068,2014,22,2014-05-24,2014-05-30,NuwaraEliya,5
10069,2014,22,2014-05-24,2014-05-30,Galle,11
10070,2014,22,2014-05-24,2014-05-30,Hambanthota,11
10071,2014,22,2014-05-24,2014-05-30,Matara,4
10072,2014,22,2014-05-24,2014-05-30,Jaffna,19
10073,2014,22,2014-05-24,2014-05-30,Kilinochchi,0
10074,2014,22,2014-05-24,2014-05-30,Mannar,0
10075,2014,22,2014-05-24,2014-05-30,Vavuniya,2
10076,2014,22,2014-05-24,2014-05-30,Mullaitivu,0
10077,2014,22,2014-05-24,2014-05-30,Batticaloa,26
10078,2014,22,2014-05-24,2014-05-30,Ampara,3
10079,2014,22,2014-05-24,2014-05-30,Trincomalee,8
10080,2014,22,2014-05-24,2014-05-30,Kurunegala,14
10081,2014,22,2014-05-24,2014-05-30,Puttalam,14
10082,2014,22,2014-05-24,2014-05-30,Anuradhapura,3
10083,2014,22,2014-05-24,2014-05-30,Polonnaruwa,0
10084,2014,22,2014-05-24,2014-05-30,Badulla,20
10085,2014,22,2014-05-24,2014-05-30,Monaragala,0
10086,2014,22,2014-05-24,2014-05-30,Ratnapura,93
10087,2014,22,2014-05-24,2014-05-30,Kegalle,54
10088,2014,22,2014-05-24,2014-05-30,Kalmune,3
10089,2014,23,2014-05-31,2014-06-06,Colombo,464
10090,2014,23,2014-05-31,2014-06-06,Gampaha,36
10091,2014,23,2014-05-31,2014-06-06,Kalutara,37
10092,2014,23,2014-05-31,2014-06-06,Kandy,42
10093,2014,23,2014-05-31,2014-06-06,Matale,7
10094,2014,23,2014-05-31,2014-06-06,NuwaraEliya,11
10095,2014,23,2014-05-31,2014-06-06,Galle,15
10096,2014,23,2014-05-31,2014-06-06,Hambanthota,20
10097,2014,23,2014-05-31,2014-06-06,Matara,8
10098,2014,23,2014-05-31,2014-06-06,Jaffna,16
10099,2014,23,2014-05-31,2014-06-06,Kilinochchi,0
10100,2014,23,2014-05-31,2014-06-06,Mannar,0
10101,2014,23,2014-05-31,2014-06-06,Vavuniya,7
10102,2014,23,2014-05-31,2014-06-06,Mullaitivu,0
10103,2014,23,2014-05-31,2014-06-06,Batticaloa,16
10104,2014,23,2014-05-31,2014-06-06,Ampara,6
10105,2014,23,2014-05-31,2014-06-06,Trincomalee,7
10106,2014,23,2014-05-31,2014-06-06,Kurunegala,46
10107,2014,23,2014-05-31,2014-06-06,Puttalam,11
10108,2014,23,2014-05-31,2014-06-06,Anuradhapura,6
10109,2014,23,2014-05-31,2014-06-06,Polonnaruwa,0
10110,2014,23,2014-05-31,2014-06-06,Badulla,10
10111,2014,23,2014-05-31,2014-06-06,Monaragala,9
10112,2014,23,2014-05-31,2014-06-06,Ratnapura,135
10113,2014,23,2014-05-31,2014-06-06,Kegalle,43
10114,2014,23,2014-05-31,2014-06-06,Kalmune,4
10115,2014,24,2014-06-07,2014-06-13,Colombo,381
10116,2014,24,2014-06-07,2014-06-13,Gampaha,98
10117,2014,24,2014-06-07,2014-06-13,Kalutara,70
10118,2014,24,2014-06-07,2014-06-13,Kandy,35
10119,2014,24,2014-06-07,2014-06-13,Matale,10
10120,2014,24,2014-06-07,2014-06-13,NuwaraEliya,9
10121,2014,24,2014-06-07,2014-06-13,Galle,36
10122,2014,24,2014-06-07,2014-06-13,Hambanthota,20
10123,2014,24,2014-06-07,2014-06-13,Matara,20
10124,2014,24,2014-06-07,2014-06-13,Jaffna,17
10125,2014,24,2014-06-07,2014-06-13,Kilinochchi,0
10126,2014,24,2014-06-07,2014-06-13,Mannar,1
10127,2014,24,2014-06-07,2014-06-13,Vavuniya,12
10128,2014,24,2014-06-07,2014-06-13,Mullaitivu,2
10129,2014,24,2014-06-07,2014-06-13,Batticaloa,20
10130,2014,24,2014-06-07,2014-06-13,Ampara,1
10131,2014,24,2014-06-07,2014-06-13,Trincomalee,16
10132,2014,24,2014-06-07,2014-06-13,Kurunegala,51
10133,2014,24,2014-06-07,2014-06-13,Puttalam,11
10134,2014,24,2014-06-07,2014-06-13,Anuradhapura,2
10135,2014,24,2014-06-07,2014-06-13,Polonnaruwa,0
10136,2014,24,2014-06-07,2014-06-13,Badulla,23
10137,2014,24,2014-06-07,2014-06-13,Monaragala,8
10138,2014,24,2014-06-07,2014-06-13,Ratnapura,219
10139,2014,24,2014-06-07,2014-06-13,Kegalle,70
10140,2014,24,2014-06-07,2014-06-13,Kalmune,4
10141,2014,25,2014-06-14,2014-06-20,Colombo,443
10142,2014,25,2014-06-14,2014-06-20,Gampaha,193
10143,2014,25,2014-06-14,2014-06-20,Kalutara,101
10144,2014,25,2014-06-14,2014-06-20,Kandy,75
10145,2014,25,2014-06-14,2014-06-20,Matale,34
10146,2014,25,2014-06-14,2014-06-20,NuwaraEliya,14
10147,2014,25,2014-06-14,2014-06-20,Galle,35
10148,2014,25,2014-06-14,2014-06-20,Hambanthota,19
10149,2014,25,2014-06-14,2014-06-20,Matara,21
10150,2014,25,2014-06-14,2014-06-20,Jaffna,26
10151,2014,25,2014-06-14,2014-06-20,Kilinochchi,1
10152,2014,25,2014-06-14,2014-06-20,Mannar,2
10153,2014,25,2014-06-14,2014-06-20,Vavuniya,11
10154,2014,25,2014-06-14,2014-06-20,Mullaitivu,3
10155,2014,25,2014-06-14,2014-06-20,Batticaloa,30
10156,2014,25,2014-06-14,2014-06-20,Ampara,1
10157,2014,25,2014-06-14,2014-06-20,Trincomalee,13
10158,2014,25,2014-06-14,2014-06-20,Kurunegala,66
10159,2014,25,2014-06-14,2014-06-20,Puttalam,10
10160,2014,25,2014-06-14,2014-06-20,Anuradhapura,6
10161,2014,25,2014-06-14,2014-06-20,Polonnaruwa,0
10162,2014,25,2014-06-14,2014-06-20,Badulla,16
10163,2014,25,2014-06-14,2014-06-20,Monaragala,5
10164,2014,25,2014-06-14,2014-06-20,Ratnapura,234
10165,2014,25,2014-06-14,2014-06-20,Kegalle,86
10166,2014,25,2014-06-14,2014-06-20,Kalmune,3
10167,2014,26,2014-06-21,2014-06-27,Colombo,491
10168,2014,26,2014-06-21,2014-06-27,Gampaha,296
10169,2014,26,2014-06-21,2014-06-27,Kalutara,97
10170,2014,26,2014-06-21,2014-06-27,Kandy,39
10171,2014,26,2014-06-21,2014-06-27,Matale,14
10172,2014,26,2014-06-21,2014-06-27,NuwaraEliya,6
10173,2014,26,2014-06-21,2014-06-27,Galle,36
10174,2014,26,2014-06-21,2014-06-27,Hambanthota,41
10175,2014,26,2014-06-21,2014-06-27,Matara,14
10176,2014,26,2014-06-21,2014-06-27,Jaffna,22
10177,2014,26,2014-06-21,2014-06-27,Kilinochchi,0
10178,2014,26,2014-06-21,2014-06-27,Mannar,8
10179,2014,26,2014-06-21,2014-06-27,Vavuniya,3
10180,2014,26,2014-06-21,2014-06-27,Mullaitivu,0
10181,2014,26,2014-06-21,2014-06-27,Batticaloa,11
10182,2014,26,2014-06-21,2014-06-27,Ampara,6
10183,2014,26,2014-06-21,2014-06-27,Trincomalee,7
10184,2014,26,2014-06-21,2014-06-27,Kurunegala,86
10185,2014,26,2014-06-21,2014-06-27,Puttalam,38
10186,2014,26,2014-06-21,2014-06-27,Anuradhapura,20
10187,2014,26,2014-06-21,2014-06-27,Polonnaruwa,4
10188,2014,26,2014-06-21,2014-06-27,Badulla,9
10189,2014,26,2014-06-21,2014-06-27,Monaragala,6
10190,2014,26,2014-06-21,2014-06-27,Ratnapura,136
10191,2014,26,2014-06-21,2014-06-27,Kegalle,56
10192,2014,26,2014-06-21,2014-06-27,Kalmune,4
10193,2014,27,2014-06-28,2014-07-04,Colombo,426
10194,2014,27,2014-06-28,2014-07-04,Gampaha,114
10195,2014,27,2014-06-28,2014-07-04,Kalutara,93
10196,2014,27,2014-06-28,2014-07-04,Kandy,37
10197,2014,27,2014-06-28,2014-07-04,Matale,15
10198,2014,27,2014-06-28,2014-07-04,NuwaraEliya,4
10199,2014,27,2014-06-28,2014-07-04,Galle,37
10200,2014,27,2014-06-28,2014-07-04,Hambanthota,12
10201,2014,27,2014-06-28,2014-07-04,Matara,32
10202,2014,27,2014-06-28,2014-07-04,Jaffna,52
10203,2014,27,2014-06-28,2014-07-04,Kilinochchi,2
10204,2014,27,2014-06-28,2014-07-04,Mannar,4
10205,2014,27,2014-06-28,2014-07-04,Vavuniya,5
10206,2014,27,2014-06-28,2014-07-04,Mullaitivu,1
10207,2014,27,2014-06-28,2014-07-04,Batticaloa,19
10208,2014,27,2014-06-28,2014-07-04,Ampara,2
10209,2014,27,2014-06-28,2014-07-04,Trincomalee,6
10210,2014,27,2014-06-28,2014-07-04,Kurunegala,66
10211,2014,27,2014-06-28,2014-07-04,Puttalam,24
10212,2014,27,2014-06-28,2014-07-04,Anuradhapura,10
10213,2014,27,2014-06-28,2014-07-04,Polonnaruwa,4
10214,2014,27,2014-06-28,2014-07-04,Badulla,8
10215,2014,27,2014-06-28,2014-07-04,Monaragala,2
10216,2014,27,2014-06-28,2014-07-04,Ratnapura,98
10217,2014,27,2014-06-28,2014-07-04,Kegalle,55
10218,2014,27,2014-06-28,2014-07-04,Kalmune,2
10219,2014,28,2014-07-05,2014-07-11,Colombo,440
10220,2014,28,2014-07-05,2014-07-11,Gampaha,205
10221,2014,28,2014-07-05,2014-07-11,Kalutara,78
10222,2014,28,2014-07-05,2014-07-11,Kandy,49
10223,2014,28,2014-07-05,2014-07-11,Matale,19
10224,2014,28,2014-07-05,2014-07-11,NuwaraEliya,5
10225,2014,28,2014-07-05,2014-07-11,Galle,33
10226,2014,28,2014-07-05,2014-07-11,Hambanthota,64
10227,2014,28,2014-07-05,2014-07-11,Matara,23
10228,2014,28,2014-07-05,2014-07-11,Jaffna,29
10229,2014,28,2014-07-05,2014-07-11,Kilinochchi,0
10230,2014,28,2014-07-05,2014-07-11,Mannar,2
10231,2014,28,2014-07-05,2014-07-11,Vavuniya,2
10232,2014,28,2014-07-05,2014-07-11,Mullaitivu,3
10233,2014,28,2014-07-05,2014-07-11,Batticaloa,15
10234,2014,28,2014-07-05,2014-07-11,Ampara,2
10235,2014,28,2014-07-05,2014-07-11,Trincomalee,7
10236,2014,28,2014-07-05,2014-07-11,Kurunegala,77
10237,2014,28,2014-07-05,2014-07-11,Puttalam,25
10238,2014,28,2014-07-05,2014-07-11,Anuradhapura,13
10239,2014,28,2014-07-05,2014-07-11,Polonnaruwa,12
10240,2014,28,2014-07-05,2014-07-11,Badulla,31
10241,2014,28,2014-07-05,2014-07-11,Monaragala,9
10242,2014,28,2014-07-05,2014-07-11,Ratnapura,64
10243,2014,28,2014-07-05,2014-07-11,Kegalle,52
10244,2014,28,2014-07-05,2014-07-11,Kalmune,0
10245,2014,29,2014-07-12,2014-07-18,Colombo,371
10246,2014,29,2014-07-12,2014-07-18,Gampaha,91
10247,2014,29,2014-07-12,2014-07-18,Kalutara,84
10248,2014,29,2014-07-12,2014-07-18,Kandy,63
10249,2014,29,2014-07-12,2014-07-18,Matale,14
10250,2014,29,2014-07-12,2014-07-18,NuwaraEliya,14
10251,2014,29,2014-07-12,2014-07-18,Galle,46
10252,2014,29,2014-07-12,2014-07-18,Hambanthota,18
10253,2014,29,2014-07-12,2014-07-18,Matara,25
10254,2014,29,2014-07-12,2014-07-18,Jaffna,33
10255,2014,29,2014-07-12,2014-07-18,Kilinochchi,1
10256,2014,29,2014-07-12,2014-07-18,Mannar,4
10257,2014,29,2014-07-12,2014-07-18,Vavuniya,8
10258,2014,29,2014-07-12,2014-07-18,Mullaitivu,0
10259,2014,29,2014-07-12,2014-07-18,Batticaloa,12
10260,2014,29,2014-07-12,2014-07-18,Ampara,1
10261,2014,29,2014-07-12,2014-07-18,Trincomalee,10
10262,2014,29,2014-07-12,2014-07-18,Kurunegala,66
10263,2014,29,2014-07-12,2014-07-18,Puttalam,14
10264,2014,29,2014-07-12,2014-07-18,Anuradhapura,8
10265,2014,29,2014-07-12,2014-07-18,Polonnaruwa,16
10266,2014,29,2014-07-12,2014-07-18,Badulla,8
10267,2014,29,2014-07-12,2014-07-18,Monaragala,12
10268,2014,29,2014-07-12,2014-07-18,Ratnapura,89
10269,2014,29,2014-07-12,2014-07-18,Kegalle,42
10270,2014,29,2014-07-12,2014-07-18,Kalmune,0
10271,2014,30,2014-07-19,2014-07-25,Colombo,203
10272,2014,30,2014-07-19,2014-07-25,Gampaha,102
10273,2014,30,2014-07-19,2014-07-25,Kalutara,66
10274,2014,30,2014-07-19,2014-07-25,Kandy,48
10275,2014,30,2014-07-19,2014-07-25,Matale,15
10276,2014,30,2014-07-19,2014-07-25,NuwaraEliya,11
10277,2014,30,2014-07-19,2014-07-25,Galle,35
10278,2014,30,2014-07-19,2014-07-25,Hambanthota,20
10279,2014,30,2014-07-19,2014-07-25,Matara,28
10280,2014,30,2014-07-19,2014-07-25,Jaffna,19
10281,2014,30,2014-07-19,2014-07-25,Kilinochchi,4
10282,2014,30,2014-07-19,2014-07-25,Mannar,3
10283,2014,30,2014-07-19,2014-07-25,Vavuniya,0
10284,2014,30,2014-07-19,2014-07-25,Mullaitivu,1
10285,2014,30,2014-07-19,2014-07-25,Batticaloa,10
10286,2014,30,2014-07-19,2014-07-25,Ampara,4
10287,2014,30,2014-07-19,2014-07-25,Trincomalee,0
10288,2014,30,2014-07-19,2014-07-25,Kurunegala,70
10289,2014,30,2014-07-19,2014-07-25,Puttalam,11
10290,2014,30,2014-07-19,2014-07-25,Anuradhapura,15
10291,2014,30,2014-07-19,2014-07-25,Polonnaruwa,10
10292,2014,30,2014-07-19,2014-07-25,Badulla,14
10293,2014,30,2014-07-19,2014-07-25,Monaragala,9
10294,2014,30,2014-07-19,2014-07-25,Ratnapura,30
10295,2014,30,2014-07-19,2014-07-25,Kegalle,37
10296,2014,30,2014-07-19,2014-07-25,Kalmune,1
10297,2014,31,2014-07-26,2014-08-01,Colombo,209
10298,2014,31,2014-07-26,2014-08-01,Gampaha,80
10299,2014,31,2014-07-26,2014-08-01,Kalutara,42
10300,2014,31,2014-07-26,2014-08-01,Kandy,36
10301,2014,31,2014-07-26,2014-08-01,Matale,7
10302,2014,31,2014-07-26,2014-08-01,NuwaraEliya,3
10303,2014,31,2014-07-26,2014-08-01,Galle,8
10304,2014,31,2014-07-26,2014-08-01,Hambanthota,5
10305,2014,31,2014-07-26,2014-08-01,Matara,19
10306,2014,31,2014-07-26,2014-08-01,Jaffna,25
10307,2014,31,2014-07-26,2014-08-01,Kilinochchi,1
10308,2014,31,2014-07-26,2014-08-01,Mannar,2
10309,2014,31,2014-07-26,2014-08-01,Vavuniya,0
10310,2014,31,2014-07-26,2014-08-01,Mullaitivu,2
10311,2014,31,2014-07-26,2014-08-01,Batticaloa,6
10312,2014,31,2014-07-26,2014-08-01,Ampara,2
